product_id,text
18009,"Shall consist of clean aluminum radiators and/or condensers. Should be free of all other types of radi­ ators. All contaminants including iron, plastic, and foam not to exceed 1% of weigh t. Any deviation to this specification, including oxidation and aluminum content, to be negotiated between buyer and seller."
600202,Kohlenstoffstahl / Blechschrott (C13)
18055,Laufwerke
10043,"Shall consist of No. 1 bare, uncoated, unalloyed cop­ per wire (see Barley), not smaller than No. 16 B & S wire gauge (unless smaller wire gauge is mutually agreed upon), with various types of insulation . To be sold on sample or recovery basis, subject to agree­ ment between buyer and seller."
10086,Titan Späne
10172,"Aluminium, versilbert"
10049,Acero al cromo
10168,"Shall consist of all types of clean AISI Series Stainless Steel Scrap Solids, which contain a maximum of .5% copper, free of foreign attachments and other con­ tamination ."
600101,Acero inoxidable - 1.2083
30029,NEW PRODUCTION ALUMINUM EXTRUSIONS
90003,MIXED LOW COPPER ALUMINUM CLIPPINGS AND SOLIDS
600258,"CuFe0,1 - AG"
10064,Cables subterráneos con blindaje de plomo
10211,"Hilo de aluminio, desnudo"
600058,Cable de aluminio 1050 oxidado
600100,Stainless steel - 1.2080
18037,V2A
10064,Barley
600044,Späne Rein Blank
600064,Roheisen
10046,"Acero inoxidable, chatarra V2a, nirosta, recortes y restos de punzonado"
18054,"CPU, cerámica, variado"
10078,"To consist of 1000 and/or 3000 series alloys , to be free of paper, plastic, excessively inked sheets, and any other contaminants. Minimum size of 3"" (8 cm) in any direction."
600190,Fe scrap galvanized
30053,Tool steel
600200,"Cobre 99,8 %, láminas"
600097, ALU 70% +-5%  / REGRANULAT / SCHUPPEN
18069,COMPOSITION OR RED BRASS
600070,"Edelstahl - 1.4922, Rohre, rein"
10049,"Iron, Chromium steel, Solids, Clean"
600264,New galvanized sheets (iron scrap E8)
18038,Acero inoxidable resistente al calor
600084,Cobre laminado limpio
10181,Heavy Melting Scrap as per ISRI (HSN Code 7204 4900)
10116,Blei Granulat
600215,"Copper, copper 99.9%, Sheets, Clean"
10193,"Aluminium, Pure aluminium, Foil, Clean"
600069,"Edelstahl - 1.7715, Rohre, rein"
600047,Incinerado 78 % rendimiento
600086,Acero inoxidable 1.4306
600045,Chapas limpias 99 % Al
600119,Really fine granules 
10049,"Shall consist of clean 18-8 type stainless steel clips and solids containing a minimum 7% nickel, 16% chrome, and have a maximum of .50% molybde­ num, .50% copper, .045% phosphorous, and .03% sulfur, and otherwise free of harmful contaminants. Particulars concerning physical description, grading, additional analysis, and preparation to be agreed upon between buyer and seller."
600087,"Iron, Stainless steel - 1.4301, Sheets, Clean"
600204,Stainless steel 1.4404
600066,"Aluminium 1200 wire 99.5%, clean"
600064,Crude Iron
600206,"Iron, E2, Punchings, Clean"
18030,"Copper Cable, min. 60% Cu"
600184,Acero inoxidable - EN 1.5231
600094,Aluminium Bronze Propellers
10070,Desox 97%
18051,RAM with gold contacts
3011,"Thick new production steel scrap predominantly more than 3 mm thick prepared in a manner to ensure direct charging. The steel scrap must be uncoated unless permitted by joint agreement and be free of rebars and merchant bars even from new production. Must be free of metallic copper, tin, lead (and alloys), mechanical pieces and steriles to meet the aimed analytical contents. Refer to points B) and C) of the general conditions."
18031,"Shall consist of clean, untinned, uncoated, unalloyed copper wire and cable, free of brittle burnt wire. Wire gauge subject to agreement between buyer and seller. Free of copper tubing. Hydraulically briquet­ted copper subject to agreement."
600259,"Copper, CuFe 2P, Punchings, Clean"
18072,"Block tin must assay minimum of 98% tin, and to be free of liquids, solder, and brass connections, pew­ ter, pumps, pot pieces, and dirt."
10061,"Stainless steel, alloyed, contaminated"
18020,"Carburo de wolframio, variado"
10198,COMPOSITION OR RED BRASS
18024,"Kupfer gemischt, Raff alt"
600052,Cu burnt
10124,STAINLESS STEEL SCRAP
600156,"Tinned copper punched sheets are copper sheets that have been coated with a thin layer of tin, and they may have been punched or perforated in some way. "
600119,"Cobre granulado fino 1a, 99,9 %"
10218,"Shall consist of miscellaneous, unalloyed copper scrap having a nominal 96% copper content (mini­ mum 94%) as determined by electrolytic assay. Should be free of the following: Excessively leaded, tinned, soldered copper scrap ; brasses and bronzes; excessive oil content, iron and non-metallics; copper tubing with other than copper connections or with sediment; copper wire from burning; insulation; hair wire; brittle burnt wire; and should be reasonably free of ash. Hydraulically briquetted copper subject to agreement."
10181,"Electronic scrap, Analog Electric meter, Component, Cased in plastic"
600267,"Iron, E2, Punchings, Copper plating"
10156,"Shall consist of all types of clean AISI Series Stainless Steel Scrap Solids, which contain a maximum of .5% copper, free of foreign attachments and other con­ tamination ."
600216,Aluminiumstaub
10118,Cu mit Fe (87%)
600103,"Al99,5, fardos, limpio"
10074,Messing - Wasseruhren
10004,"Aluminium, Pure aluminium, Cable - 60-40, Cased in plastic"
18064,Pb de cables
18003,Taint Tabor
10078,Aluminiumlegierung
10206,"Shall consist of old extruded aluminum of one alloy, typically alloy 6063, 6061, or 7075. Material must be free of iron, thermo break, saw chips, zinc corners, dirt, paper, cardboard, and other foreign contamination. Percentages of paint or other alloys to be agreed upon by buyer and seller."
10083,"Shall consist of clean new sheet, plate, bar, tube, and any other wrought nickel scrap solids. Nickel mini­ mum 99%; Cobalt maximum 0.25%; Copper maxi­ mum 0.50% . Free of castin gs, as well as any foreign attachments or other contamination."
10010,"Zinc alloy, contaminated"
10025,Shredder material
30016,"Aluminium bare sheets, miscellaneous alloys (1-8000-series)"
30003,"Shall consist of clean, untinned, uncoated, unalloyed copper wire and cable, free of brittle burnt wire. Wire gauge subject to agreement between buyer and seller. Free of copper tubing. Hydraulically briquet­ ted copper subject to agreement."
11056,"Shall consist of clean 18-8 type stainless steel clips and solids containing a minimum 7% nickel, 16% chrome, and have a maximum of .50% molybde­ num, .50% copper, .045% phosphorous, and .03% sulfur, and otherwise free of harmful contaminants. Particulars concerning physical description, grading, additional analysis, and preparation to be agreed upon between buyer and seller."
600155,Cu Stanz blank
600150,Acero de punzón bañado en estaño
10172,"Aluminium, Pure aluminium, Solids, Silvered"
10135,Antenna unit
18074,"Zink, neu"
10162,"Copper, Milberry 1, Electric motor, Cased in plastic"
600152,"E1 Shear scrap: This category includes long, heavy-gauge scrap pieces that are typically obtained by shearing. These pieces may come from structures like girders, ships, or vehicle bodies.

The dimensions and specific composition of E1 shear scrap may vary, but in general, it's understood to be large pieces of scrap that have been cut down to a more manageable size for further processing or recycling."
600041,"Cupronickel solids, clean"
18039,STAINLESS STEEL SCRAP
600096,Alambre esmaltado de cobre con papel
19468,Slot cpus
600048,Messing Milbe 3%
10155,"Copper Cable, min. 40% Cu"
21641,"Aluminium, Pure aluminium, Sheets, Clean"
18060,"E1 - iron and steel, miscellaneous scrap"
18027,"Shall have a copper content of not less than 75%, a								
tin content of not less than 6%, and a lead content								
of not less than 6% nor more than 11%, and total								
impurities, exclusive of zinc, antimony , and nickel of not more than 0.75%; the antimony content not to exceed 0.50%. Shall be free of lined and unlined								"
18036,"Copper, Brass 1, Solids, Other contaminations"
600068,"Stainless steel - 1.7335, tubes, clean"
600036,"Aluminium, Cast Aluminium - 226, Turnings, Other contaminations"
600140,Zinc cobre revestido
10155,"Kupferkabel, min. 40% Cu"
10204,"Aluminio 6082, triturado"
10163,Stainless steel - 1.4162
600118,Placas offset de aluminio con papel
10150,316L stainless steel chutes
18035,"Copper, MS63, Solids, Clean"
18034,Brass cartridges
600198,1.6578 de baja aleación
600067,"Stainless steel 1.7380 tubes, clean"
10134,"Block tin must assay minimum of 98% tin, and to be free of liquids, solder, and brass connections, pew­ ter, pumps, pot pieces, and dirt."
18017,"Tungsten, Widia Nickel, Blades, Other contaminations"
600062,CrSt Abfälle
600100,"Iron, Stainless steel - 1.2080, Solids, Clean"
18038,"Iron, Stainless steel - 2.4819, Solids, Clean"
10083,Nickel alloy
60001,No. 2 COPPER WIRE
600001,Leitplanken
18003,"Shall consist of all clean aluminum castings which may contain auto and airplane castings but no ingots, and to be free of iron, brass, dirt and other non-metallic items. Oil and grease not to total more than 2%."
600267,Iron Steel Coated in Copper
10120,STAINLESS STEEL SCRAP
600159,Brass erosion wire
600063,"Iron, Stainless steel - 1.7225, Solids, Clean"
10159,"Tin, Soldering tin 1, Wire, Clean"
17966,"Aluminium, Cast Aluminium, Can, Clean"
10008,Low-grade copper 85%
600274,Holz
10034,"Kupfer-Schienen, blank, ohne Anhaftungen"
600087,Stainless steel - 304 sheets
10172,"Shall consist of new, clean, unalloyed aluminum wire or cable free from hair wire, ACSR, wire screen, iron, insulation and other non-metallic items."
600073,Stainless steel
600204,"Iron, Stainless steel - 1.4404, Sheets, Clean"
18068,"Rotguss, stückig"
18009,"Aluminio-cobre, limpio"
10043,INSULATED COPPER WIRE SCRAP
10071,"Edelstahl, V2A Schrott, Nirosta, leicht behaftet"
10204,Aluminium 6082 shredded
10008,"Shall consist of No. 1 bare, uncoated, unalloyed cop­per wire , commonly known as Bare Bright copper wire. Wire gauge subject to agreement between buyer and seller. Green copper wire and hydrauli­ cally compacted material to be subject to agreement between buyer and seller."
21641,CLEAN ALUMINUM LITHOGRAPHIC SHEETS
600159,"Copper, Brass , Wire, Clean"
10019,"Cable de aluminio, sin hierro"
30027,"Shall consist of clean aluminum castings from airplanes and to be free from iron, dirt, brass, bushings, and non-metallic items. Oil and grease not to total more than 2%."
600185,"Iron, Stainless steel - 1.5231, Solids, Oxidized (rusted)"
31082,"Copper, Copper chromium, Solids, Clean"
10017,"Titanium, Titanium Grade 2 CP 3, Solids, Clean"
10071,"Shall consist of clean 18-8 type stainless steel clips and solids containing a minimum 7% nickel, 16% chrome, and have a maximum of .50% molybde­ num, .50% copper, .045% phosphorous, and .03% sulfur, and otherwise free of harmful contaminants. Particulars concerning physical description, grading, additional analysis, and preparation to be agreed upon between buyer and seller."
10150,"Iron, Stainless steel - 1.4571, Solids, Clean"
10134,"Estaño, impuro"
10117,"Machines, large"
30016,"Shall consist of new, clean, uncoated and unpainted low copper aluminum scrap of two or more alloys with a minimum thickness of 0.015 inches (.38 mm) and to be free of 2000 and 7000 series, hair wire, wire screen, punchings less 1/2 inch (1.25 cm) diam­ eter, dirt, and other non-metallic items. Grease and oil not to total more than 1%. Variations to this speci­ fication should be agreed upon prior to shipment between the buyer and seller."
10209,Aluminium-Stahl-Seil
18067,"Copper, MS58, Solids, Clean"
10180,No. 1 COPPER WIRE
10117,"Shall consist of all types of clean AISI Series Stainless Steel Scrap Solids, which contain a maximum of .5% copper, free of foreign attachments and other con­ tamination ."
600195,Restos de punzonado de hierro de producción (E2 / E8) laminado
4060,Polvo de cobre
600097,Escamas de Al 70 % + -5 %
18065,Baterías de plomo
600083,Alu 6063 - Tochos
10159,"Zinn, mit 40% Blei"
30025,"Alu Bleche Beschichtet Kupferarm (3-,5- und 6000er)"
10055,Copper lacquered wire
18013,MIXED ALUMINUM CASTINGS
18029,"Copper, Milberry 1, Cable - 38-62 with plug, Cased in plastic"
18032,"Messing MS58, neu, stückig"
18010,"Aluminium, Aluminium radiator, Radiator, Oxidized (rusted)"
18002,"Aluminium profiles, painted"
600063,"Stainless steel 1.7225, solids, clean"
10172,"Aluminium, silver-plated"
10212,"Motores eléctricos, grandes"
600119,"Fine Copper Granules 1a, 99.9%"
600034,SAE - 415 Solids
600041,"Copper, Cupronickel, Solids, Clean"
30001,"ETP copper busbars, bare"
600200,"Copper, Berry"
600256,Si-Stanzabfälle/Hackschrott
18025,"Shall consist of No. 1 bare, uncoated, unalloyed cop­per wire , commonly known as Bare Bright copper wire. Wire gauge subject to agreement between buyer and seller. Green copper wire and hydrauli­ cally compacted material to be subject to agreement between buyer and seller."
11056,STAINLESS STEEL SCRAP
10180,"Copper, Milberry 1, Electronics, Cased in plastic"
31074,POST-CONSUMER ALUMINUM CAN SCRAP
18015,Telic
10059,No. 1 COPPER WIRE
10206,Aluminium 7075 Stückig
10194,Briquetas de aluminio
10072,"Aluminium, Pure aluminium, Granules, Clean"
600142,Zinc cobre revestido
18061,"Old thick steel scrap, predominantly more than 6 mm thick in sizes not exceeding 1,5x0,5x0,5 m prepared in a manner to ensure direct charging. May include tubes and hollow sections. Excludes vehicle body scrap an wheels from light vehicles. Must be free of rebars and merchant bars, free of metallic copper, tin, lead (and alloys), mechanical pieces and steriles to meet the aimed analytical contents. Refer to points B) and C) of the general conditions."
600270,Kupferkontakt
21641,Offset de aluminio
21641,Aluminium offset plate
600118,Aluminium offset plates with paper
18028,No. 1 COPPER WIRE
10158,"To consist of 1000 and/or 3000 series alloys , to be free of paper, plastic, excessively inked sheets, and any other contaminants. Minimum size of 3"" (8 cm) in any direction."
10154,"Iron, Stainless steel - 2.4819, Solids, Bronze plating"
600094,Hélices de aluminio y bronce
10214,No. 1 COPPER WIRE
10217,COMPOSITION OR RED BRASS
3010,Iron turnings E5
600114,"Tungsten, Hartmetall mit Fe, Solids, Clean"
11046,Cobre-rojo/blanco sucio 95 % - con plástico o tornillos
600060,Oberleitungsdraht
10086,Titanium turnings
600257,"CuFe0,1"
18002,"Aluprofile, färbig"
600074,Aluminio P1020 Lingotes
10111,Munición de plomo
600195,Production iron punchings (E2 / E8) Laminated
10016,"Aluminium profiles, shredded profiles"
31021,Al-Cu Radiatoren (28%Cu)
600217,Vascomax
10074,COMPOSITION OR RED BRASS
19556,"Altblei weich, Weichblei"
10051,Bobinas de cobre
600115,"Iron, FeCu18, Sheets, Copper plating"
18061,Reinforcement iron
600117,Solids
18046,"Gold, Pure gold, Electronics, On silicon board"
18051,RAM con contactos de oro
10194,"Shall consist of new, clean, uncoated and unpainted aluminum scrap of one specified aluminum alloy with a minimum thickness of .015"" (.38 mm) and to be free of hair wire, wire screen, dirt and other non-metallic items. Oil and grease not to total more than 1%. Also free from punchings less than 1/2"" (1.27 cm) in size.   "
10063,Placa corrugada de aluminio
10090,"Electrical machines, Milberry 1, Machine, Clean"
10189,Tungsten turnings
600266,This is the placeholder for Eaton 2
600075,Sorte 6
18061,E3 - heavy scrap
4060,"Copper, Milberry 1, Dust, Clean"
10151,X2CrTiNb18
10025,Fe scrap mixed (clean/galvanized)
10066,"Shall consist of clean 18-8 type stainless steel clips and solids containing a minimum 7% nickel, 16% chrome, and have a maximum of .50% molybde­ num, .50% copper, .045% phosphorous, and .03% sulfur, and otherwise free of harmful contaminants. Particulars concerning physical description, grading, additional analysis, and preparation to be agreed upon between buyer and seller."
18026,"Copper-brass radiator, clean"
18026,"Kupfer-Messing-Kühler, rein"
10143,USB-Hub
600184,Stainless steel - EN 1.5231
18047,Server Backplanes
10033,Cables subterráneos de cobre
600152,Shear scrap E1
10128,Bimetal
10065,"Shall consist of No. 1 bare, uncoated, unalloyed cop­per wire , commonly known as Bare Bright copper wire. Wire gauge subject to agreement between buyer and seller. Green copper wire and hydrauli­ cally compacted material to be subject to agreement between buyer and seller."
10118,Kupfer raff (97%)
10180,Yugos de televisores
600216,"Aluminium, Whrought Aluminium 1050[45] series, Dust, Clean"
18023,No. 1 COPPER WIRE
18060,Mischschrott leicht
30027,"Chapas de aluminio lacadas, chatarra aeroespacial (series 2 y 7000)"
18054,"CPU, Keramik, gemischt"
600213,"Aerosol cans, painted"
10074,"Copper, MS58, Water meter, Non-metallic attachments"
600033,"Stainless steel, 1.4401, turnings, clean"
600120,"Copper, Brass 1, Punchings, Tin coating"
600184,Low Alloy Steel Scrap for Melting Grade 1.5231
10203,ALUMINUM EXTRUSION DEALER GRADE
600072,Soudronic wire
600066,"Aluminium, Wrought Aluminium 1200, Wire, Clean"
10166,Zinnbarren
31031,"Aluminium, Whrought Aluminium 6xxx series 1, Profile, Oxidized (rusted)"
18065,"Lead, Unalloyed Lead, Battery, Cased in plastic"
10160,Tin powder
18011,Aluminum Auto or Truck Wheels
600157,Copper punchings with 2% iron
18017,Tungsten metal tools (widia)
18054,"Gold, Motherboard, Electronics, Cased in plastic"
600062,CrSt solids
10134,"Tin, Pure tin 1, Solids, Other contaminations"
600263,Messing CuZn15
10220,"Copper, Bronze, Solids, Other contaminations"
18028,"Copper Cable, min. 38% Cu"
600034,Staniless steel - X3CrNiMo13-4
10019,"Alu-Draht, ohne FE"
10133,Messing - behaftet
30003,"Copper granules 1b (99,5%)"
600049,"Alu 1050 ingots, rein"
18072,"Tin, Pure tin 1, Solids, Clean"
600088,"Iron, Stainless steel - 1.4016, Solids, Clean"
600159,Hilo de erosión de latón
600078,Aluminium Wire Scrap Clean 
30030,Perfil desnudo de AlMgSi1
600121,"Latón amarillo, limpio"
10007,Copper-iron radiators
10019,"Aluminium, Pure aluminium, Wire, Clean"
10066,"Edelstahl, V2A Schrott, unrein"
600119,Fine granules
10103,Gold coated aluminium plate
18028,"Copper, Milberry 1, Cable - 38-62, Cased in plastic"
600038,"Alu 6010 Späne, unrein"
600121,"The chemical composition of brass can vary depending on the specific type or grade of brass, as there are many different formulations with different properties and applications. However, the Institute of Scrap Recycling Industries (ISRI) has established general guidelines for the composition of various grades of brass scrap, which are commonly used in the recycling industry."
600212,"Aeorosole Dosen, sauber"
10115,Kupfer versilbert
10062,CLEAN MIXED OLD ALLOY SHEET ALUMINUM
10063,"NEW, CLEAN ALUMINUM LITHOGRAPHIC SHEETS"
600103,"Aluminium, Whrought Aluminium 1050[45] series, Bailed, Clean"
18030,"Kupferkabel, min. 60% Cu"
600155,Blank copper punchings
30021,AlCu coated sheets (2000-series)
18007,"Aluminium-copper radiator, clean"
600081,"Aluminium, Mixed alloy, Solids, Clean"
30013,Aluminio 6082 a granel
10110,"Shall consist of clean fired 70/30 brass shell cases containing the brass primers, and containing no other foreign material . For material to be exported from the United States , all shells must be sufficiently	mutilated to prevent reuse and reloading."
18012,Aluminum Auto or Truck Wheels
10024,"Cable de cobre, mín. 55 % Cu"
10166,"Block tin must assay minimum of 98% tin, and to be free of liquids, solder, and brass connections, pew­ ter, pumps, pot pieces, and dirt."
600199,niedrig legierte Späne
600058,"Aluminium wire 1050, oxidated"
18022,No. 1 COPPER WIRE
30020,"Aluminium, Whrought Aluminium 1xxxx series 1, Sheets, Other adhesions"
600194,Steel Sheets - Galvanized
30012,Rottame Esterno serie 5000
31056,Brass Hair Wire
10203,Aluminium 6082 bailed
600068,"Edelstahl - 1.7335, Rohre, rein"
10206,ALUMINUM EXTRUSION DEALER GRADE
10241,"Copper turnings, dirty"
18065,Bleibatterien
10016,"Perfiles de aluminio, perfiles triturados"
600065,"Wrought Aluminium 5754 solids, clean "
10198,Tombac GBZ
31031,Perfiles ISO de aluminio con adhesivos
600274,Wood 
600037,Al. Turnings 226 DRY 
10093,Edelstahl - 1.4529
600258,"Copper, CuFe0,1, Punchings, Silver plating"
18067,Kupferlegierung
31002,"Grifos y espitas de latón, contaminado"
600115,Steel sheet with Cu Coating 18% 
18059,"Elektronikschrott, gemischt"
10018,"Tochos de aluminio, desnudos"
10212,"Shall consist of whole electric motors and/or disman­ tled electric motor parts that are primarily copper­ wound . May contain some aluminum-wound material, subject to agreement between buyer and seller. No excessive steel attachments such as gear reducers, iron bases, and pumps, or loose free iron allowed. Specification not to include sealed units or cast iron compressors."
10078,CLEAN ALUMINUM LITHOGRAPHIC SHEETS
10024,"Kupferkabel, min. 55% Cu"
27735,"Chatarra de aluminio secundario (preconsumo) ALMGSI0,5 (6060,6063)"
600001,W13 scrap steel shavings short
21650,"Tungsten, Widia Nickel, Blades, Clean"
11056,Edelstahl - 1.4057
600203,CrNiCuTi-15-7
10155,Cu/PVC Kabel 40%
10159,"Tin, with 40% lead"
600212,"Aeorosole cans, clean"
30016,Taint Tabor Al tol. 2 %
10032,Cables subterráneos de cobre-aluminio
10158,Aluminium with silver
10198,Rotguss GBZ
30021,CLEAN ALUMINUM LITHOGRAPHIC SHEETS
30001,Copper ETP punching
600072,"Produced from 99.99% copper cathode as our raw material. Manufactured by our State of the art
Niehoff drawing and annealing machines. "
600036,"Alu guss 226 Späne, tol 5% "
600203,Acero inoxidable 15-7
19468,"Gold, Motherboard, Electronics, Cased in plastic"
10027,"Shall consist of clean 18-8 type stainless steel turn­ ings containing a minimum 7% nickel and 16% chrome, and to be free of nonferrous metals, non­ metallics, excessive iron, oil and other contaminants. Particulars concerning physical description, assay, and packaging to be agreed upon between buyer and seller."
600208,Aluminium Kolben
600080,"Wrought Aluminium - 6063, profiles"
10175,"Iron, Cast Iron, Disc, Clean"
18064,"Shall consist of clean soft scrap lead, free of other materials such as drosses, battery plates, lead cov­ ered cable, hard lead, collapsible tubes, foil, type metals, aluminum, zinc, iron and brass fittings, dirty chemical lead and radioactive materials . Review packaging specifications and regulatory status per­ taining to shipping with buyer prior to sale."
10065,Cast resin transformers
600119,"Granulate 1a Fein, 99.9%"
18011,Bujes de Al tol. 1 %
10180,TV yokes
600113,5er/6er Bleche blank
30003,"Copper, Milberry 2, Granules, Clean"
31038,"Planchas de acero, limpias"
600073,"Stainless steel, Stainless - 1.4545, -, Clean"
600118,With paper 
30010,"Aluminium, Whrought Aluminium 2xxx series 1, Sheets, Clean"
600197," Stückschrott 1.5415, sortenrein, chargierfähig"
600201,Edelstahl 1.4310 (NC12.1)
18068,"Copper, Red brass 1, Solids, Clean"
10150,STAINLESS STEEL SCRAP
600069,"Stainless steel - 1.7715, tubes, clean"
18012,"Aluminium, Miscellaneous Aluminium, Solids, Other contaminations"
600056,Chapas de zinc antiguas
600189,Fe Stanz Mn arm (Kohlenstoffstahl)
18010,"Aluminium-copper, contaminated"
600142,Copper Zinc coated
10115,"Shall consist of miscellaneous, unalloyed copper wire having a nominal 96% copper content (mini­mum 94%) as determined by electrolytic assay. Should be free of the following: Excessively leaded, tinned, soldered copper wire; brass and bronze wire; excessive oil content, iron, and non-metallics; copper wire from burning; insulation; hair wire; brittle burnt wire; and should be reasonably free of ash. Hydrauli­ cally briquetted copper subject to agreement."
10211,"Aluminium wire, bare"
10099,"Shall consist of clean, untinned, uncoated, unalloyed copper wire and cable, free of brittle burnt wire. Wire gauge subject to agreement between buyer and seller. Free of copper tubing. Hydraulically briquet­ted copper subject to agreement."
600095,Gear Bronz
18025,"Copper, Milberry 1, Wire, Clean"
10151,Stainless steel - 1.4509
18028,"Shall consist of clean, untinned, uncoated, unalloyed copper wire and cable, free of brittle burnt wire. Wire gauge subject to agreement between buyer and seller. Free of copper tubing. Hydraulically briquet­ted copper subject to agreement."
31027,STAINLESS STEEL SCRAP
600094,Aluminium Bronze
10005,Alu-Ausbauprofile
600108,"Aluminium, Wrought Aluminium - 6060, Turnings, Clean"
10002,Aluminium wit other adhesives
10133,YELLOW BRASS CASTINGS
18014,"Aluguss, alt"
600204,Acero inoxidable 1.4404
18029,"Shall consist of clean, untinned, uncoated, unalloyed copper wire and cable, free of brittle burnt wire. Wire gauge subject to agreement between buyer and seller. Free of copper tubing. Hydraulically briquet­ted copper subject to agreement."
10027,"Iron, Stainless steel - 1.4301, Clippings, Clean"
30001,E-cu punchings
600095,"Gear Bronze is a copper-tin based alloy widely used for worm gears. Adding tin to copper forms a
“delta phase” in the microstructure which is very hard and presence of this phase provides the good
wear properties. Increased tensile strength can be achieved by adding nickel for higher load bearing
applications. When keyways or splines are required, Gear Bronze can be cast bi-metallic using MCC grade
MC90 for the inner layer (core). MC90 is a Manganese Bronze that provides higher strength, therefore higher
load bearing. Bi-metallic gears provide a combination of strength and wear properties. Since Manganese
Bronze is cheaper than the Tin Bronze, there is also cost savings. Applications for Gear Bronze include
worm gears, bearings, bushings, valve bodies and speed reducers."
18062,"Pesos de plomo para ruedas, pesos de equilibrio"
10090,Kupfer Anker
18058,Compressor
600155,"Copper, Berry/Candy, Punchings, Clean"
18023,"Kupfer, blank II, Kerze"
600186,"Copper, CuSn6 Bronze, Clippings, Clean"
600078,"Aluminium, Cast Aluminium - 99%, Wire, Clean"
30020,"To consist of 1000 and/or 3000 series alloys , to be free of paper, plastic, excessively inked sheets, and any other contaminants. Minimum size of 3"" (8 cm) in any direction."
10075,"Copper, Milberry 1, Wire, Cased in plastic"
10134,BLOCK TIN
600042,"Virutas de torneado de latón, variado"
10168,Caja enrejada
600073,Stainless steel - 1.4545
600195,"Iron, E2+E8 Iron, Punchings, Laminated"
600113,Aluminium
600150,"Iron, Carbon steel, Punchings, Tin coating"
18009,"Alu-Kühler, rein"
600158,Copper punchings with 2% iron
18013,"Cast aluminium, new"
600065,"Aluminium, Wrought Aluminium 5754, Solids, Clean"
11046,No. 1 COPPER WIRE
10148,Material rechazado
10018,Alu billets 6060 - 7in
18050,"Class 1A Circuit Boards, old"
10193,Food Aluminium
600059,"Bobinas de tubos de cobre, limpio"
30011,AlMn bare sheets (3000-series)
600090,"Edelstahl - 1.4571, Blechschrott"
10008,Cobre de baja calidad 85 %
18076,"Aluminium, Pure aluminium, Clippings, Clean"
600065,"Almg3, neu"
600060,Copper lacquered overhead cables
10051,Kupfer-Spulen
11055,Edelstahl - 1.4305
10021,"Alu-Blitzableiterdraht, blank"
10118,Cu Raff (low-grade copper)
10151,Acero inoxidable - 1.4509
10035,Millberry verzinnt
31056,Brass hair wier
18060,"E1 - hierro y acero, chatarra variada"
600056,Zinc sheets old
600140,Ecu blank/beschichtet
17966,Aludosen
3011,New light/heavy scrap E8/E2 (iron)
10066,"Iron, Stainless steel - 1.4301, Solids, Other contaminations"
10034,"Barras de cobre, brillante, sin adhesivos"
10193,SEGREGATED NEW ALUMINUM ALLOY CLIPPINGS AND SOLIDS
600141,Copper Zinc coated
31002,"Copper, MS58, Solids, Oxidized (rusted)"
10099,"Copper Cable, min. 82% Cu"
18064,SCRAP LEAD-SOFT
10217,Copper Granules with SN
17967,Tungsten dust
600048,Yellow heavy brass
30001,Cu Stanz blank
10241,Kupfer-Späne unrein
10156,Altfahrzeug
10158,Aluminio con plata
30021,AlCu Bleche Beschichtet (2000er)
600219,"Copper, Milberry 1, Rod , Lacquered"
10252,"Copper, Bronze, Turnings, Clean"
600201,"Stainless steel, 1.4310 (NC12)"
600120,Brass tin plated
600077,"Alu Granules 99,7%"
30014,FRAGMENTIZER AIRCRAFT ALUMINUM SCRAP (2000 and 7000 series)
30010,AlCu bare sheets (2000-series)
600051,Tuberías de latón (aleación M58)
10151,"Shall consist of clean 18-8 type stainless steel clips and solids containing a minimum 7% nickel, 16% chrome, and have a maximum of .50% molybde­ num, .50% copper, .045% phosphorous, and .03% sulfur, and otherwise free of harmful contaminants. Particulars concerning physical description, grading, additional analysis, and preparation to be agreed upon between buyer and seller."
600080,"Aluminium, Wrought Aluminium - 6063, Profile, Clean"
600158,Restos de punzonado de cobre con 3% hierro
31022,"Acero estructural, limpio"
4060,No. 1 COPPER WIRE
18037,X5CrNi18-10
30022,AlMn Bleche Beschichtet (3000er)
10135,Conjunto de antena
18058,"Shall consist of whole electric motors and/or disman­ tled electric motor parts that are primarily copper­ wound . May contain some aluminum-wound material, subject to agreement between buyer and seller. No excessive steel attachments such as gear reducers, iron bases, and pumps, or loose free iron allowed. Specification not to include sealed units or cast iron compressors."
600072,Alambre de Soudronic
30021,"To consist of 1000 and/or 3000 series alloys , to be free of paper, plastic, excessively inked sheets, and any other contaminants. Minimum size of 3"" (8 cm) in any direction."
600262,"Kupfer Haardraht, verzinnt"
10134,"Tin, impure"
600121,"The chemical composition of brass can vary depending on the specific type or grade of brass, as there are many different formulations with different properties and applications. However, the Institute of Scrap Recycling Industries (ISRI) has established general guidelines for the composition of various grades of brass scrap, which are commonly used in the recycling industry.

According to the ISRI ""Yellow Brass"" specification, which is one of the most common types of brass scrap, the chemical composition is typically:

Copper (Cu): 60-63%
Zinc (Zn): 33-37%
Lead (Pb): maximum of 0.5%
Tin (Sn): maximum of 0.2%
Iron (Fe): maximum of 0.35%
Aluminum (Al): maximum of 0.5%
Manganese (Mn): maximum of 0.5%
It's important to note that these are just general guidelines and that the actual composition of brass can vary depending on the specific manufacturing process and other factors."
30013,AlMgSi Bleche Blank (6000er)
600085,Aluminum Ingot A0
